,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
785,0.441,0.782,2,-7.032,1,0.0288,0.0416,0.584,0.0784,0.582,105.946,audio_features,7D5mjGj6O2cHHCoBF8O7qV,spotify:track:7D5mjGj6O2cHHCoBF8O7qV,https://api.spotify.com/v1/tracks/7D5mjGj6O2cHHCoBF8O7qV,https://api.spotify.com/v1/audio-analysis/7D5mjGj6O2cHHCoBF8O7qV,220960,4
786,0.466,0.747,9,-9.882,1,0.0473,0.301,0.0,0.12,0.628,135.527,audio_features,1NYTj6JEw3IOh4ggiBh82h,spotify:track:1NYTj6JEw3IOh4ggiBh82h,https://api.spotify.com/v1/tracks/1NYTj6JEw3IOh4ggiBh82h,https://api.spotify.com/v1/audio-analysis/1NYTj6JEw3IOh4ggiBh82h,423667,4
787,0.395,0.166,2,-15.476,1,0.0532,0.902,1.52e-06,0.0816,0.507,175.26,audio_features,6KjqfAk6vLV5V8eOPz8EhH,spotify:track:6KjqfAk6vLV5V8eOPz8EhH,https://api.spotify.com/v1/tracks/6KjqfAk6vLV5V8eOPz8EhH,https://api.spotify.com/v1/audio-analysis/6KjqfAk6vLV5V8eOPz8EhH,167080,4
788,0.542,0.776,4,-6.6,0,0.0699,0.587,0.0,0.357,0.687,173.795,audio_features,3Il1IasyFUv0xQBWMf8Zyj,spotify:track:3Il1IasyFUv0xQBWMf8Zyj,https://api.spotify.com/v1/tracks/3Il1IasyFUv0xQBWMf8Zyj,https://api.spotify.com/v1/audio-analysis/3Il1IasyFUv0xQBWMf8Zyj,138427,4
789,0.81,0.531,7,-9.629,1,0.0986,0.453,0.0,0.0832,0.818,95.229,audio_features,6bkjEfMgCx1RQjjZdaeNSa,spotify:track:6bkjEfMgCx1RQjjZdaeNSa,https://api.spotify.com/v1/tracks/6bkjEfMgCx1RQjjZdaeNSa,https://api.spotify.com/v1/audio-analysis/6bkjEfMgCx1RQjjZdaeNSa,324533,4
790,0.446,0.782,11,-4.88,1,0.0352,0.00405,4.69e-05,0.121,0.534,131.401,audio_features,0NQU4LnSZ7ClHVw8Mt2R9j,spotify:track:0NQU4LnSZ7ClHVw8Mt2R9j,https://api.spotify.com/v1/tracks/0NQU4LnSZ7ClHVw8Mt2R9j,https://api.spotify.com/v1/audio-analysis/0NQU4LnSZ7ClHVw8Mt2R9j,264187,4
791,0.464,0.46,11,-6.874,1,0.0393,0.717,0.0,0.151,0.476,143.603,audio_features,7JFoeg0arawADjGcz9gBnq,spotify:track:7JFoeg0arawADjGcz9gBnq,https://api.spotify.com/v1/tracks/7JFoeg0arawADjGcz9gBnq,https://api.spotify.com/v1/audio-analysis/7JFoeg0arawADjGcz9gBnq,259093,4
792,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,audio_features,0G21yYKMZoHa30cYVi1iA8,spotify:track:0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/tracks/0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/audio-analysis/0G21yYKMZoHa30cYVi1iA8,273480,4
793,0.263,0.759,0,-7.288,1,0.0431,0.0555,0.0,0.231,0.429,179.904,audio_features,3pHpV3pa96s4vuBP7sQq0V,spotify:track:3pHpV3pa96s4vuBP7sQq0V,https://api.spotify.com/v1/tracks/3pHpV3pa96s4vuBP7sQq0V,https://api.spotify.com/v1/audio-analysis/3pHpV3pa96s4vuBP7sQq0V,284496,4
794,0.681,0.773,2,-6.051,1,0.058,0.181,1.84e-05,0.311,0.547,120.276,audio_features,3cXiUuiGpFmZ8OdAWKk8Ck,spotify:track:3cXiUuiGpFmZ8OdAWKk8Ck,https://api.spotify.com/v1/tracks/3cXiUuiGpFmZ8OdAWKk8Ck,https://api.spotify.com/v1/audio-analysis/3cXiUuiGpFmZ8OdAWKk8Ck,236640,4
