,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
49,0.167,0.921,6,-4.881,0,0.061,0.000141,0.0716,0.239,0.315,168.225,audio_features,2YIOkqKgg3jZEFoL5qcEPT,spotify:track:2YIOkqKgg3jZEFoL5qcEPT,https://api.spotify.com/v1/tracks/2YIOkqKgg3jZEFoL5qcEPT,https://api.spotify.com/v1/audio-analysis/2YIOkqKgg3jZEFoL5qcEPT,262227,4
50,0.601,0.251,0,-17.626,1,0.0348,0.118,0.104,0.115,0.27,116.49,audio_features,6Q9kdCHXpAef5YbKXKeG9M,spotify:track:6Q9kdCHXpAef5YbKXKeG9M,https://api.spotify.com/v1/tracks/6Q9kdCHXpAef5YbKXKeG9M,https://api.spotify.com/v1/audio-analysis/6Q9kdCHXpAef5YbKXKeG9M,232307,4
51,0.688,0.42,11,-9.015,0,0.0446,0.723,0.626,0.0734,0.624,137.999,audio_features,5oq5kmKIKbcJYLJXhBmmLh,spotify:track:5oq5kmKIKbcJYLJXhBmmLh,https://api.spotify.com/v1/tracks/5oq5kmKIKbcJYLJXhBmmLh,https://api.spotify.com/v1/audio-analysis/5oq5kmKIKbcJYLJXhBmmLh,427227,4
52,0.445,0.77,6,-5.92,0,0.0345,0.0875,0.91,0.854,0.202,154.868,audio_features,4nNSgSfqhtAQ9upuIp1QgM,spotify:track:4nNSgSfqhtAQ9upuIp1QgM,https://api.spotify.com/v1/tracks/4nNSgSfqhtAQ9upuIp1QgM,https://api.spotify.com/v1/audio-analysis/4nNSgSfqhtAQ9upuIp1QgM,315440,4
53,0.904,0.837,10,-5.729,1,0.0394,0.241,0.453,0.0901,0.809,120.0,audio_features,4dn65tI4IFeBE2EKcXXMMZ,spotify:track:4dn65tI4IFeBE2EKcXXMMZ,https://api.spotify.com/v1/tracks/4dn65tI4IFeBE2EKcXXMMZ,https://api.spotify.com/v1/audio-analysis/4dn65tI4IFeBE2EKcXXMMZ,286093,4
54,0.632,0.893,7,-6.04,1,0.0455,0.0143,5.24e-06,0.0741,0.773,149.97,audio_features,1XT5kxg6Tk0ukCO2vBQN4v,spotify:track:1XT5kxg6Tk0ukCO2vBQN4v,https://api.spotify.com/v1/tracks/1XT5kxg6Tk0ukCO2vBQN4v,https://api.spotify.com/v1/audio-analysis/1XT5kxg6Tk0ukCO2vBQN4v,253800,4
55,0.895,0.569,2,-7.142,1,0.0406,0.0375,9.45e-05,0.0636,0.828,110.003,audio_features,4NWpGwfkWMlA7G2ZpFKDXZ,spotify:track:4NWpGwfkWMlA7G2ZpFKDXZ,https://api.spotify.com/v1/tracks/4NWpGwfkWMlA7G2ZpFKDXZ,https://api.spotify.com/v1/audio-analysis/4NWpGwfkWMlA7G2ZpFKDXZ,251381,4
56,0.66,0.641,9,-8.658,0,0.035,0.533,0.0114,0.0855,0.851,139.735,audio_features,4FeZm3qG8HwTJ5ggYrNVRp,spotify:track:4FeZm3qG8HwTJ5ggYrNVRp,https://api.spotify.com/v1/tracks/4FeZm3qG8HwTJ5ggYrNVRp,https://api.spotify.com/v1/audio-analysis/4FeZm3qG8HwTJ5ggYrNVRp,303413,4
57,0.796,0.653,0,-8.154,0,0.107,0.288,0.0375,0.0647,0.799,100.06,audio_features,4dDTgx0tUaSepOCONb9RrP,spotify:track:4dDTgx0tUaSepOCONb9RrP,https://api.spotify.com/v1/tracks/4dDTgx0tUaSepOCONb9RrP,https://api.spotify.com/v1/audio-analysis/4dDTgx0tUaSepOCONb9RrP,195120,4
58,0.697,0.607,9,-9.771,1,0.0549,0.0984,0.139,0.239,0.705,112.141,audio_features,7igDDKaYTMkV5xbse143IW,spotify:track:7igDDKaYTMkV5xbse143IW,https://api.spotify.com/v1/tracks/7igDDKaYTMkV5xbse143IW,https://api.spotify.com/v1/audio-analysis/7igDDKaYTMkV5xbse143IW,366067,4
