,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
238,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,audio_features,6RX5iL93VZ5fKmyvNXvF1r,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,227853,4
239,0.759,0.407,8,-8.427,0,0.0481,0.0803,0.0,0.104,0.496,88.081,audio_features,2vDZwEDKyiaKOsvEQbaRcQ,spotify:track:2vDZwEDKyiaKOsvEQbaRcQ,https://api.spotify.com/v1/tracks/2vDZwEDKyiaKOsvEQbaRcQ,https://api.spotify.com/v1/audio-analysis/2vDZwEDKyiaKOsvEQbaRcQ,249907,4
240,0.686,0.818,5,-5.111,0,0.241,0.0374,0.0,0.329,0.633,83.182,audio_features,66PlVvBwKgTseZ1vCU3e46,spotify:track:66PlVvBwKgTseZ1vCU3e46,https://api.spotify.com/v1/tracks/66PlVvBwKgTseZ1vCU3e46,https://api.spotify.com/v1/audio-analysis/66PlVvBwKgTseZ1vCU3e46,293800,4
241,0.549,0.729,1,-5.062,0,0.0382,0.505,0.0,0.104,0.548,166.082,audio_features,7B42GdidcsaQdJCBiPtzSW,spotify:track:7B42GdidcsaQdJCBiPtzSW,https://api.spotify.com/v1/tracks/7B42GdidcsaQdJCBiPtzSW,https://api.spotify.com/v1/audio-analysis/7B42GdidcsaQdJCBiPtzSW,208773,4
242,0.588,0.461,6,-8.686,0,0.161,0.237,1.54e-05,0.0913,0.659,200.053,audio_features,0YGQ3hZcRLC5YX7o0hdmHg,spotify:track:0YGQ3hZcRLC5YX7o0hdmHg,https://api.spotify.com/v1/tracks/0YGQ3hZcRLC5YX7o0hdmHg,https://api.spotify.com/v1/audio-analysis/0YGQ3hZcRLC5YX7o0hdmHg,208573,4
243,0.466,0.759,8,-4.978,0,0.199,0.0521,0.0,0.0587,0.328,160.033,audio_features,1jUA4rb6ZCv4gby4YU53xq,spotify:track:1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/tracks/1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/audio-analysis/1jUA4rb6ZCv4gby4YU53xq,264373,4
244,0.623,0.487,1,-7.954,1,0.113,0.0322,0.0,0.146,0.507,138.893,audio_features,2bppvcuQhuMcJZHtM9So7r,spotify:track:2bppvcuQhuMcJZHtM9So7r,https://api.spotify.com/v1/tracks/2bppvcuQhuMcJZHtM9So7r,https://api.spotify.com/v1/audio-analysis/2bppvcuQhuMcJZHtM9So7r,309040,4
245,0.672,0.62,8,-4.865,1,0.0422,0.123,0.0,0.362,0.627,78.005,audio_features,3RBGG1be9aBaSvjnw6ABkh,spotify:track:3RBGG1be9aBaSvjnw6ABkh,https://api.spotify.com/v1/tracks/3RBGG1be9aBaSvjnw6ABkh,https://api.spotify.com/v1/audio-analysis/3RBGG1be9aBaSvjnw6ABkh,221920,4
246,0.648,0.801,5,-7.24,0,0.167,0.154,0.0,0.339,0.807,78.946,audio_features,0exb0K7vsjf5bXWLJJhAuF,spotify:track:0exb0K7vsjf5bXWLJJhAuF,https://api.spotify.com/v1/tracks/0exb0K7vsjf5bXWLJJhAuF,https://api.spotify.com/v1/audio-analysis/0exb0K7vsjf5bXWLJJhAuF,240760,4
247,0.63,0.726,7,-5.372,1,0.177,0.00867,0.0,0.0864,0.327,133.317,audio_features,33PowGnnFPgWSGHcGIQX1U,spotify:track:33PowGnnFPgWSGHcGIQX1U,https://api.spotify.com/v1/tracks/33PowGnnFPgWSGHcGIQX1U,https://api.spotify.com/v1/audio-analysis/33PowGnnFPgWSGHcGIQX1U,253840,4
