,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,time_signature,cluster
2347,73CKjW3vsUXRpy3NnX4H7F,0.463,0.229,-12.592,0.0297,0.167,0.0997,0.135,73.543,4,16
2348,61qxP4Vs5DVX0Ic4GnBklu,0.663,0.522,-8.741,0.0374,0.392,5.41e-06,0.301,99.759,4,1
2349,4yY8JqTOQyi7K4O1QcQtBG,0.474,0.807,-3.635,0.035,0.000938,0.0121,0.302,138.913,4,0
2350,1j8z4TTjJ1YOdoFEDwJTQa,0.61,0.893,-3.681,0.0921,0.154,4.41e-05,0.673,104.031,4,28
2351,5ZdrNnYV5VZWds4WXKf8kf,0.522,0.964,-2.645,0.095,0.00109,0.000389,0.51,170.944,4,21
2352,1GcVa4jFySlun4jLSuMhiq,0.429,0.554,-6.128,0.0291,0.67,0.000152,0.407,136.302,4,24
2353,1Ri8AhtUxC6YQbTvucygaz,0.772,0.567,-8.427,0.0409,0.168,0.3,0.882,127.222,4,6
2354,1GOdYykgw2W0OcjPANvwgE,0.592,0.911,-6.641,0.0531,0.0812,0.634,0.662,137.252,4,20
2355,4AcC3YgYCTScfEBmH0zbnX,0.669,0.598,-7.611,0.0448,0.731,0.000449,0.574,145.333,4,14
2356,43IYZ1zQpbXXWhGQEgjAjb,0.522,0.0913,-21.164,0.0325,0.679,0.367,0.385,143.9,4,18
2357,6PANXCHzEANzajOgtwLMnN,0.407,0.525,-13.609,0.0878,0.0164,0.135,0.739,90.745,4,12
2358,0vPg3XPyo0dZdURoEDQkFq,0.581,0.341,-11.928,0.0295,0.818,1.99e-05,0.329,93.536,4,1
2359,1Zi2ezNOqt9y9irC11xYpN,0.613,0.307,-17.385,0.0414,0.387,4.52e-06,0.789,117.305,4,23
2360,4tTDkb24puZu7XEAi352ea,0.555,0.914,-6.526,0.0995,0.0537,0.0,0.616,128.703,4,5
2361,2d6gQYjESNbItfvrAOX709,0.587,0.577,-9.307,0.0289,0.433,3.23e-06,0.622,106.309,4,14
2362,3obciWcyGwsVNZ76PYge6C,0.392,0.838,-6.396,0.0373,0.0102,1.78e-06,0.764,129.036,4,5
2363,0X1sqQ652p1sceKM2nJlIJ,0.475,0.899,-4.321,0.0637,0.00375,1.91e-05,0.603,152.445,4,21
2364,44xykY61s1aKsgf40A5cyI,0.582,0.545,-11.677,0.0298,0.017,4.05e-06,0.721,101.691,4,12
2365,4GBbBy05LoSveNxjKxj26m,0.203,0.928,-4.838,0.0823,0.00327,0.0,0.41,95.298,3,3
2366,61IBpJ6TymrEwd7bz3oPNp,0.472,0.75,-10.434,0.0371,0.415,0.0206,0.529,109.251,4,14
2367,6iXyMQAaSfGWe1DmRcf0D5,0.454,0.104,-20.552,0.0332,0.615,0.14,0.0833,108.157,4,18
2368,7bZknZ9h1Gnv1dEpiyAvso,0.66,0.765,-5.75,0.0321,0.0391,7.28e-06,0.263,119.994,4,19
2369,4jzVncIMTNZHGawXLK49Iv,0.546,0.673,-6.558,0.0342,0.809,0.0117,0.639,168.935,4,15
2370,2tJlASUdstRCCecAN9rThS,0.473,0.856,-6.881,0.0326,0.146,0.000658,0.774,151.969,4,5
2371,3Zyou0XYE5YH6QAYxqjjSJ,0.424,0.794,-7.89,0.0351,0.159,5.91e-05,0.317,102.914,4,10
2372,6GG73Jik4jUlQCkKg9JuGO,0.643,0.849,-5.428,0.0526,0.0371,0.0,0.903,162.152,4,5
2373,6KWcq5p0wsz97N3eoRUSH6,0.615,0.81,-6.137,0.0506,0.0358,0.0,0.728,143.054,4,5
2374,4hMsrR2JpxCeybyWN786qk,0.618,0.857,-4.14,0.0461,0.00102,0.0,0.762,121.997,4,5
2375,10waMsh44ojvTwXAIy213n,0.563,0.792,-4.885,0.035,0.0532,2.86e-06,0.176,105.463,4,0
2376,6hvBZMTNAJTCei1BxEATzK,0.391,0.94,-4.86,0.0795,0.00645,0.548,0.116,170.014,4,7
2377,4J4LjEe33yN6gLmPib0nqz,0.344,0.925,-4.157,0.0554,0.0106,0.000211,0.712,152.395,4,21
2378,4jXs6jsYz74eAJfhbeC4KR,0.382,0.768,-7.611,0.0504,5.81e-05,0.000187,0.675,89.423,4,28
2379,6VuV93Y38xK0Pbde28jSUp,0.629,0.731,-11.666,0.0278,0.0044,0.0,0.881,144.836,4,6
2380,1AAyXvOW5UiCBT6G50sUrN,0.59,0.63,-7.763,0.0429,0.401,0.0271,0.676,95.571,4,14
2381,2uqAYpif6zcOABymHlhw8l,0.566,0.683,-13.116,0.0431,8.86e-05,0.158,0.473,112.973,4,12
2382,1uckBSSDWMjRiNJ5bpWCHI,0.631,0.804,-6.001,0.0241,0.0421,1.5e-06,0.476,98.015,4,28
2383,3ZFurUI2qESabUHHyIlxa8,0.373,0.56,-8.419,0.0394,0.0326,0.000166,0.167,93.208,4,10
2384,03TgsqfeJDuAUCjIkomnV5,0.626,0.888,-9.381,0.0456,0.0627,0.0,0.821,130.345,4,5
2385,2o9VAWKD7yvnyrBRw9tzgH,0.383,0.43,-13.691,0.0383,0.0119,0.0193,0.18,133.826,4,24
2386,7BajdQYAHjGjwVmddeRlUn,0.604,0.779,-7.549,0.0262,0.0151,0.0026,0.762,118.24,4,5
2387,4mWahKerLaVddUjb8d1Q4Q,0.474,0.387,-14.416,0.0305,0.642,0.00557,0.545,118.486,4,8
2388,1JIzFhI9Lt5FyslawmHCBi,0.46,0.326,-10.699,0.0417,0.142,1.01e-05,0.321,152.531,3,3
2389,6mib3N4E8PZHAGQ3xy7bho,0.56,0.605,-11.209,0.0348,0.0408,0.000162,0.756,144.478,4,15
2390,25ceFvWSaI3zoy9hhNYDqu,0.502,0.867,-5.631,0.0501,0.063,0.000395,0.752,128.295,4,5
2391,4qjscZh4jfhkpcQG4ZQfi2,0.583,0.921,-5.215,0.0468,0.00153,0.0178,0.613,119.526,4,5
2392,1aZLIbKEdsyqxyD6iNcrbA,0.267,0.953,-4.899,0.096,0.00211,0.0,0.568,84.989,4,28
2393,755bvJDSA3LNcNuFgBT9LK,0.334,0.828,-9.168,0.0985,0.00312,0.0043,0.515,157.891,4,21
2394,3Ph7fws05DvPwpn5CQHTBy,0.669,0.656,-10.549,0.0413,0.00113,0.000252,0.464,108.098,4,19
2395,0tZ9qh1m1NGP6rzSf57PGO,0.572,0.81,-7.407,0.0274,8.52e-05,0.000138,0.313,98.459,4,0
2396,5LyRtsQLhcXmy50VXhQXXS,0.325,0.985,-3.941,0.151,0.00177,0.107,0.221,125.307,4,0
2397,6olS0TmHmsGr0hXtcBsiVM,0.272,0.747,-4.86,0.0401,0.000393,4.03e-05,0.255,202.777,4,21
2398,4E5xVW505akJX0wcKj8Mpd,0.519,0.982,-3.547,0.108,0.00203,0.00055,0.361,97.745,4,0
2399,1vcxF91pWs9uNwDROuiCPB,0.554,0.932,-3.424,0.0485,0.00154,0.000142,0.478,112.49,4,0
2400,12C6ufD5zOWsQGHQY7aXRM,0.294,0.92,-2.471,0.0635,4.11e-05,0.000232,0.582,184.007,4,21
2401,5sG3G54H21hNfd5etlheoe,0.387,0.94,-4.16,0.0528,0.00369,0.0,0.444,134.876,4,0
2402,2VGQ342iuqj6aSaYbyBQVJ,0.198,0.977,-3.499,0.173,0.00131,4.62e-05,0.351,195.795,4,21
2403,0SUClY63fA1awioMFtMYeE,0.39,0.965,-3.38,0.119,0.0181,0.0,0.195,168.006,4,21
2404,5qaEfEh1AtSdrdrByCP7qR,0.505,0.71,-3.015,0.0321,0.19,0.00025,0.428,89.938,4,10
2405,5cZqsjVs6MevCnAkasbEOX,0.432,0.884,-6.659,0.13,0.0127,0.000527,0.624,108.948,4,28
2406,5XenUjG7cRnTkUe8AVuuMX,0.513,0.872,-4.921,0.0481,0.00235,6.11e-05,0.525,120.399,4,0
2407,2MuWTIM3b0YEAskbeeFE1i,0.543,0.836,-9.11,0.0353,0.000647,0.431,0.56,105.173,4,20
2408,3eB1b4DL6O9TMOksOYg83l,0.154,0.987,-3.951,0.0875,9.07e-06,0.0559,0.454,168.127,4,21
2409,1FPSkRkDlthbAceSIIWc4C,0.306,0.766,-9.693,0.0329,0.000324,0.101,0.42,96.668,4,10
2410,4aYLAF6ckQ5ooGGGM7sWAa,0.54,0.584,-9.579,0.0254,0.0108,0.00296,0.244,139.261,4,24
2411,5u5F7qLDvZjBSktaDp4HxB,0.649,0.903,-3.677,0.0318,0.000841,0.000351,0.412,121.841,4,0
2412,0CKxrnF9KplS21LTjkkqsW,0.465,0.812,-6.398,0.0467,0.00591,0.000494,0.811,146.2,4,5
2413,1gkn90ExKRNAOlhDs4RoW0,0.202,0.835,-11.04,0.0599,0.00383,0.0388,0.661,156.883,4,21
2414,7hVhRCDV100Jq26NGR7adw,0.607,0.662,-9.456,0.0278,0.0951,8.27e-05,0.629,107.643,4,28
2415,6y20BV5L33R8YXM0YuI38N,0.509,0.584,-4.907,0.057,0.0368,9.96e-05,0.685,170.411,4,15
2416,4qgZs0RNjdzKAS22lP0QjY,0.49,0.724,-9.581,0.0366,0.00976,0.0046,0.292,125.812,4,24
2417,7ErWGndDTgKlSkVKe9XDNJ,0.53,0.783,-6.768,0.0311,0.0033,0.0107,0.571,133.662,4,5
2418,5WCtoomAl0y1mgVh1Yuj0a,0.481,0.705,-11.101,0.0313,0.000305,0.339,0.249,107.647,4,10
2419,6hD1uNyAnDp02uK4qPr2dD,0.484,0.908,-4.538,0.0504,0.000262,0.00546,0.65,108.55,4,28
2420,3ccqUsnrXQ5iKlYSukPCww,0.307,0.646,-9.969,0.0458,9.66e-06,0.121,0.288,159.276,4,24
2421,34fv3psKQOOwWZBRxoIF4I,0.39,0.646,-3.961,0.0372,0.0904,0.0,0.271,120.755,4,0
2422,64VuvLffzkSl8d1BLgYKs0,0.221,0.656,-5.421,0.0362,0.0837,0.000517,0.128,172.32,4,21
2423,2BNt1dNpmbUt9mORORhdTW,0.529,0.755,-3.917,0.0383,0.106,0.000607,0.383,73.998,4,10
2424,47KDDZgFiX1w6RFOuLXsSn,0.564,0.354,-10.85,0.0334,0.73,3.43e-06,0.423,98.075,3,22
2425,4WkwaDueMMiU1bKHh31B6C,0.543,0.739,-5.618,0.0399,0.00379,2.29e-06,0.665,122.016,4,5
2426,60a0Rd6pjrkxjPbaKzXjfq,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.4,105.143,4,0
2427,6PbJ1H3yLkRLrQRsRbQOso,0.717,0.556,-16.359,0.0348,0.0198,0.00271,0.887,104.328,4,6
2428,3hNUYt4dMM9RhcWmty8oKF,0.641,0.722,-10.553,0.0297,0.117,0.0,0.698,137.732,4,6
2429,3evG0BIqEFMMP7lVJh1cSf,0.593,0.289,-11.049,0.0259,0.568,0.000829,0.733,77.119,4,23
2430,5ZBeML7Lf3FMEVviTyvi8l,0.482,0.849,-9.198,0.0452,0.641,7.74e-06,0.937,124.631,4,14
2431,20V7jjW1DI9P4W4oHrn0T4,0.539,0.307,-10.044,0.0305,0.475,1.59e-06,0.116,127.658,4,1
2432,0cOA4dUG4InqE2TNt9rVZ5,0.55,0.531,-7.431,0.0309,0.256,0.0,0.364,98.014,4,10
2433,3jxhrvttYoLm3BPfL37gcI,0.529,0.755,-3.917,0.0383,0.106,0.000607,0.383,73.998,4,10
2434,6i9dZZQWNB06HKsQYKTiPF,0.567,0.559,-10.175,0.0288,0.00888,0.00131,0.898,127.227,4,6
2435,0RAn8LOs5QVMLy2xH30bUj,0.664,0.426,-12.852,0.0282,0.166,0.0,0.518,118.785,4,12
2436,3kXYV44ZUG4ajq89Cr6dK1,0.486,0.725,-4.367,0.0273,0.0519,1.96e-05,0.667,98.277,4,28
2437,4qgDlkfqsbZ0q5tOSp0nqE,0.548,0.918,-5.73,0.0545,3.53e-05,0.0286,0.28,107.977,4,0
2438,14xj58ZexBaEaHARb11Cqs,0.213,0.4,-9.813,0.0324,0.053,0.612,0.195,133.369,4,7
2439,5h4y42RUKwYKYWgutNwvKP,0.614,0.677,-8.317,0.0323,0.0193,0.52,0.716,126.482,4,20
2440,4zuHizF9ydEXDaAtwU2eAK,0.388,0.278,-14.59,0.0421,0.91,0.246,0.179,127.956,4,8
2441,4c4jJJoaiY21t2TyRZgdWS,0.64,0.651,-14.981,0.0517,0.142,0.28,0.801,111.676,4,6
2442,1Qc7zCw6k2KTvSEl4IKSdP,0.467,0.381,-13.808,0.0264,0.235,0.123,0.697,81.754,4,12
2443,5eo3Oql60QR7NL2zcEsbe8,0.468,0.527,-10.781,0.0407,0.314,0.0,0.749,94.852,4,12
2444,5h6SovHOYpIMlAkafxcbq3,0.652,0.94,-7.927,0.0776,0.0398,0.782,0.72,91.242,4,20
2445,7AtwQRLPdttsxcLM5tPL0t,0.334,0.854,-7.531,0.0494,0.00235,0.00114,0.284,100.175,4,10
2446,63ZBSZ8zBvfGNK24BLMPAi,0.537,0.662,-7.52,0.0286,0.000611,1.43e-06,0.471,104.977,4,10
2447,07b5vArZtW08PuEqCw61Ei,0.437,0.953,-5.869,0.0414,0.000498,0.000863,0.667,148.147,4,5
2448,215wUTQQUo2PElJFEFoB0d,0.442,0.745,-8.623,0.0741,0.084,2.18e-05,0.368,105.184,4,10
2449,2HsjJJL4DhPCzMlnaGv7ap,0.659,0.919,-2.658,0.0333,0.155,0.0054,0.631,123.135,4,5
2450,0U6wNkZaQUTBrCLbhbbRgS,0.46,0.796,-6.202,0.0335,0.383,0.0,0.826,204.032,4,15
2451,4B9tl0ejrkpINy7tlFdV0Q,0.596,0.79,-8.88,0.0447,0.425,0.000297,0.98,129.262,4,14
2452,6VqgYuObcmYcc2PJzw0DBz,0.744,0.735,-10.766,0.0587,0.011,0.0,0.891,115.062,4,6
2453,4e9hUiLsN4mx61ARosFi7p,0.365,0.924,-7.066,0.0488,0.0144,0.000254,0.632,135.811,4,21
2454,1SWmFiFSIBoDbQJjNKC7SR,0.674,0.771,-5.612,0.0246,0.28,0.0318,0.718,109.618,4,27
2455,43oPpqzWPSZmeiwYicmzjG,0.744,0.945,-3.266,0.0286,0.0509,1.41e-06,0.961,113.882,4,27
2456,0Y87qqNyXLEwv7VNBQ6Thq,0.572,0.771,-11.455,0.0434,0.0245,4.04e-05,0.891,165.617,4,15
2457,4W4wYHtsrgDiivRASVOINL,0.701,0.803,-6.786,0.0545,0.0544,1.54e-06,0.903,133.608,4,27
2458,5fqcIHU6DhQtFKVO5XSdQs,0.636,0.939,-5.551,0.0837,0.0485,6.69e-06,0.694,134.937,4,5
2459,0rme3FLbw5o1KLXpJzivjS,0.603,0.814,-11.51,0.048,0.0462,0.0265,0.486,92.24,4,28
2460,0wJoRiX5K5BxlqZTolB2LD,0.533,0.905,-5.27,0.0754,0.00876,0.578,0.486,108.9,4,7
2461,1Eolhana7nKHYpcYpdVcT5,0.515,0.534,-8.045,0.0768,0.181,0.00278,0.426,70.776,4,10
2462,23MrkN7g6Q5U7GLIxNHN1B,0.507,0.847,-5.987,0.0411,0.0751,0.237,0.566,98.096,4,28
2463,3Z9bMAaCLvkcvkUealsvXB,0.488,0.416,-9.253,0.0277,0.0459,0.0,0.0729,82.387,4,10
2464,6nswV1Lz3OZkaiCJfmVUOa,0.497,0.89,-4.559,0.0445,0.00055,0.00129,0.249,133.047,4,0
2465,6fgY7rONmvknffLDwggHNZ,0.667,0.608,-9.461,0.0267,0.0064,0.0143,0.765,127.094,4,6
2466,1lf3GgETwR3RWJZzcv4VXP,0.53,0.939,-3.27,0.0586,0.000249,0.0,0.614,94.979,4,28
2467,3dS7g2Cemp3bQEOqW9WbLm,0.396,0.873,-4.578,0.0673,0.00171,0.812,0.569,138.08,4,7
2468,0bRNszTbTFLNlunAeh7eom,0.601,0.859,-5.264,0.0276,0.000359,0.00124,0.446,125.144,4,0
2469,11oBg7EA3BgPLWrIx4Rv7D,0.61,0.946,-5.357,0.0378,0.00952,0.0705,0.763,125.398,4,5
2470,36gPq8WG7tDxrblyGVUCiT,0.589,0.85,-6.143,0.0343,0.0606,0.779,0.813,130.318,4,20
2471,11DjZQEZ69EXLo77HVj6yW,0.702,0.772,-9.677,0.0277,0.0312,0.00837,0.973,141.694,4,6
2472,6J0AjzrYsPZrQtw6IjErhy,0.641,0.612,-8.307,0.0361,0.0474,0.0588,0.854,136.413,4,6
2473,3RTUfvRgq3pYTf7XY0FIcS,0.745,0.656,-6.393,0.0405,0.188,0.00337,0.858,105.318,4,27
2474,0LMURKNxUPx7OIInOqSc3N,0.734,0.603,-10.058,0.0278,0.0934,6.05e-05,0.844,126.709,4,6
2475,12Q7On756CJezQzLTT9Q6e,0.612,0.837,-7.738,0.0542,0.121,0.0569,0.646,126.819,4,5
2476,3ZcFy6KzILYzlmkQhszjSk,0.695,0.319,-10.541,0.0377,0.403,0.000298,0.556,127.83,4,23
2477,76zk8LzjlJCqcsqLlac9pY,0.728,0.7,-9.059,0.0308,0.0285,0.12,0.712,128.693,4,6
2478,1aX0Ki80LFzzhqxqRlqbAV,0.605,0.881,-2.563,0.153,0.123,0.0,0.928,193.788,4,5
2479,5Jno63iv0mzu5OZ28asYbE,0.399,0.645,-5.356,0.0271,0.112,0.000551,0.384,82.795,4,10
2480,6UBjSnyP1O5W5ndJoO9vUk,0.705,0.743,-6.631,0.042,0.432,0.0133,0.374,118.552,4,19
2481,5VbePtZp1at8gH990zVyTI,0.529,0.968,-5.198,0.0503,0.00506,0.00034,0.751,150.326,4,5
2482,34Rt8Ti2OAsA8s39rLgyML,0.839,0.73,-6.072,0.0809,0.0477,0.00792,0.596,124.653,4,27
2483,4ywWJqYKOwaVVh9xXARWUS,0.306,0.398,-12.767,0.0412,0.0857,6.02e-05,0.0948,85.622,4,10
2484,4bjvLvKovcWqZwDbXT5QQX,0.463,0.496,-12.203,0.041,0.059,1.24e-06,0.533,118.505,4,12
2485,4GAqWEmxzMZDZ1T0NFHqKG,0.76,0.702,-12.382,0.0362,0.123,1.38e-06,0.885,118.783,4,6
2486,1SDiiE3v2z89VxC3aVRKHQ,0.393,0.364,-10.945,0.0345,0.0021,0.0703,0.308,118.566,3,3
2487,5piJiL6aRhvrKBa9YuEfS9,0.641,0.725,-7.376,0.039,0.16,0.00321,0.808,112.529,4,27
2488,2iqKVzMZpyUVPwxIVaQkhm,0.458,0.539,-12.403,0.057,0.122,0.00946,0.56,118.95,4,12
2489,3uqxwLp7Hs9sJhm4uVF8li,0.751,0.709,-7.291,0.037,0.0149,0.113,0.795,118.249,4,27
2490,5ZgNecJcN9SSopnmCTlpXs,0.588,0.708,-7.823,0.0351,0.445,3.94e-05,0.579,131.197,4,14
2491,1mLiW0DfcGvUZqaNZo4jPd,0.596,0.657,-7.021,0.0307,0.643,0.0,0.743,129.871,4,14
2492,2RNd6VgxG19db0zs0M1C4Z,0.589,0.82,-9.602,0.0369,0.204,0.018,0.788,117.305,4,5
2493,2d4e45fmUnguxh6yqC7gNT,0.668,0.906,-4.881,0.17,0.214,0.00245,0.507,135.653,4,4
2494,65HA9FsYyA2xro9RzNlNmy,0.363,0.982,-3.621,0.3,0.00123,0.00218,0.275,179.23,4,9
2495,4fUU9WKxEgJXyrZJsUA2iP,0.406,0.713,-5.49,0.0348,0.276,0.00354,0.577,164.444,4,21
2496,3JQMYznbHf068xIaWI9GRy,0.341,0.424,-14.158,0.0294,0.0912,0.0419,0.565,154.627,3,3
2497,0wzRcekWyVCSyPtlPOeJau,0.246,0.991,-3.903,0.087,0.00944,0.0753,0.415,159.39,4,21
2498,6GyDY0yE47rfk8pcuKhioh,0.708,0.828,-5.286,0.0286,0.413,0.000104,0.505,91.977,4,19
2499,0yJvWbn8xQKiDZ84VN5lQG,0.78,0.523,-8.884,0.051,0.06,0.0629,0.855,147.86,4,6
2500,1yEEAHwwMpjv7TgnQdlSp4,0.419,0.595,-14.202,0.0454,0.232,0.0038,0.512,140.084,4,24
2501,3DmHaJ9zYKj5Snos05lkVF,0.252,0.729,-10.022,0.0646,0.0974,0.00881,0.689,199.738,4,21
2502,5a5WR72xhtIyEHj3Q8RKo1,0.493,0.746,-11.773,0.0367,0.043,0.0,0.775,93.96,4,28
2503,1aXFBWnnPFRKUN7vuIA5h0,0.426,0.813,-3.963,0.0318,1.94e-05,0.022,0.228,149.013,4,0
2504,2EEinN4Zk8MUv4OQuLsTBj,0.372,0.91,-5.559,0.0392,0.00101,0.0944,0.756,161.964,4,21
2505,5hKx55lUytNMXRrSDhz3jY,0.669,0.536,-10.106,0.0526,0.27,0.0,0.969,164.414,4,15
2506,3M1uq3IwKOa9Pkvm2I4uhn,0.468,0.787,-7.284,0.0913,0.0669,0.0302,0.806,186.468,4,15
2507,2nP07AELZtX6Ps08kekBVI,0.202,0.906,-11.562,0.136,0.294,0.000292,0.353,170.94,4,21
2508,5ZuXgk0enEvv2HlnUe2rj3,0.449,0.62,-15.272,0.0412,0.00922,7.44e-06,0.692,145.832,4,15
2509,2VpOH4YCOtbaD8i5lZ2CAU,0.517,0.438,-8.664,0.0252,0.00227,7.66e-05,0.175,102.541,3,3
2510,0OG78XRT8APWy1PWh4QBeH,0.566,0.729,-5.889,0.0236,0.184,3.42e-05,0.898,95.929,4,28
2511,2aJSaIEowroNh5jq4aADHT,0.506,0.413,-10.613,0.0258,0.0599,0.000389,0.0705,104.347,4,10
2512,3ShNbYLzAROOEtG04DrzT2,0.654,0.436,-14.209,0.144,0.148,0.0,0.742,62.057,4,12
2513,2bD9x9kN4wYyVoyckeqlLk,0.708,0.497,-10.337,0.0527,0.189,0.0116,0.919,132.997,4,6
2514,38yOzAjkmYQyfNTInNbobY,0.434,0.858,-6.154,0.0806,0.00253,0.00011,0.739,145.446,4,5
2515,4f3RDq9nYPBeR1yMSgnmBm,0.519,0.833,-6.947,0.0496,0.00572,4.33e-06,0.532,138.225,4,0
2516,5IN2qOuRqPJoMNtsWwoztX,0.281,0.782,-10.089,0.0509,0.000137,0.461,0.638,155.089,4,7
2517,6qopop1Rc9r1RjEIBQhc8d,0.521,0.915,-5.705,0.0544,1.69e-05,0.43,0.336,112.507,3,3
2518,5PCBKeKNT9DAmsE7alon1M,0.692,0.598,-7.893,0.0373,0.464,1.19e-06,0.519,124.043,4,14
2519,1MntHPLU1T7a9W4tojbg8g,0.704,0.106,-15.169,0.542,0.939,0.0,0.521,86.763,4,13
2520,57ix4MyB3C1vnu8yGjENgV,0.55,0.888,-3.68,0.0291,0.0378,7.22e-06,0.386,104.977,4,0
2521,6LM5C6vEAwfAlaobFOURz7,0.641,0.63,-10.169,0.0348,0.237,0.288,0.562,103.118,4,12
2522,2UV9ahm7JUWHN1zQAoocEq,0.581,0.521,-10.988,0.0315,0.0153,3.56e-05,0.333,128.55,4,24
2523,7wC5vOh3fQibFYWjCIotKw,0.627,0.497,-12.283,0.0271,0.387,0.0,0.688,129.531,4,23
2524,7oVEtyuv9NBmnytsCIsY5I,0.585,0.972,-4.45,0.0534,0.0143,0.0,0.585,110.006,4,28
2525,6Y2kW1mdHE0znPCjtOdt5m,0.465,0.963,-3.568,0.0484,0.00161,0.0,0.528,160.065,4,21
2526,53O11dqezFoFYaaMjr1SPP,0.451,0.931,-7.442,0.0413,0.0776,0.208,0.652,166.301,4,21
2527,68gpaI2D80Li95PiQiplMv,0.382,0.828,-3.72,0.0834,0.000123,0.000357,0.445,145.621,4,21
2528,2Qh1VTOuNG3K9ORtkfYg02,0.768,0.81,-5.816,0.0289,0.0274,0.000611,0.737,133.836,4,27
2529,2kKkl59fY6Cic1CmhvSEZK,0.527,0.921,-2.666,0.0734,0.00477,0.000165,0.447,95.975,4,0
2530,0YZ3J8xzGwLOg4yEgST1YK,0.307,0.43,-11.333,0.0629,0.288,0.000994,0.305,145.224,3,3
2531,0PvVVKKnr6Wos2bjGPzNDf,0.461,0.849,-5.215,0.0529,0.00252,2.86e-05,0.415,166.062,4,21
2532,5plW0IS6XNNFFvLCH15edI,0.687,0.649,-3.841,0.0396,0.0973,0.000561,0.325,139.978,4,19
2533,08KTQSs3ickNki7FFTb6fY,0.661,0.836,-4.079,0.0297,0.00615,0.0,0.799,137.507,4,5
2534,007JQyyu6DrGza9XX6scAN,0.664,0.797,-4.473,0.0362,0.194,0.0,0.284,97.004,4,19
2535,756CJtQRFSxEx9jV4P9hpA,0.442,0.846,-5.214,0.0764,0.0538,4.71e-06,0.622,128.235,4,0
2536,70Z9t1qhytWtG4cCmmi7mU,0.504,0.911,-2.97,0.0738,0.00512,0.0123,0.671,106.244,4,28
2537,1hlveB9M6ijHZRbzZ2teyh,0.502,0.924,-6.299,0.0503,0.0127,0.0,0.922,149.186,4,5
2538,0jMyU6bO52IYhAEoWbT4K9,0.541,0.662,-7.196,0.0382,0.175,0.0,0.742,144.046,4,5
2539,0jtz7Ia3HahOqXWnKad0rn,0.783,0.543,-11.565,0.0412,0.303,0.0159,0.833,132.035,4,6
2540,3CLmZAW1fgpnRyVwUx4bbZ,0.395,0.764,-6.258,0.0419,0.000316,0.00131,0.325,141.423,4,0
2541,4JnnWE2G7Dc6dMxH33a5z8,0.641,0.732,-5.23,0.0386,0.0132,8.87e-05,0.571,146.999,4,5
2542,0Au4QRVX0hwIRVv1svcqhD,0.498,0.647,-7.631,0.0358,0.00427,9.87e-06,0.257,163.87,4,24
2543,5o1SyGe6l3EKbw0KiTQH2m,0.573,0.785,-4.149,0.039,0.000534,0.0,0.258,124.017,4,0
2544,7A4rW6quroPut2I6OsCys9,0.811,0.767,-9.14,0.0342,0.0507,0.0138,0.964,143.891,4,27
2545,400ZJAUFuEuIGXhr7ie4xf,0.747,0.448,-11.522,0.0345,0.0904,0.000185,0.608,127.689,4,6
2546,6DjKJgwe9c90Bd2iya0fre,0.737,0.789,-5.299,0.3,0.0701,0.000933,0.891,141.969,4,4
2547,0AxdJGlXJjEUsNONDuT2pe,0.651,0.804,-6.264,0.0283,0.0095,0.00386,0.713,114.635,4,27
2548,6nTiIhLmQ3FWhvrGafw2zj,0.38,0.988,-2.042,0.0639,2.64e-05,7.86e-05,0.769,186.113,4,21
2549,0w5Bdu51Ka25Pf3hojsKHh,0.695,0.818,-5.379,0.0334,0.00647,4.87e-06,0.916,119.965,4,27
2550,3CRDbSIZ4r5MsZ0YwxuEkn,0.734,0.637,-5.677,0.141,0.0462,2.29e-05,0.648,169.977,4,15
2551,6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,-9.348,0.0286,0.0841,3.58e-05,0.548,90.024,4,12
2552,5AoZknxgY6F25gAcVahO41,0.668,0.447,-11.124,0.0312,0.48,2.89e-06,0.588,81.415,4,12
2553,3NINDFPIYnyT26cWWRomOQ,0.62,0.781,-5.938,0.0379,0.181,0.0,0.864,144.707,4,5
2554,5I9MwCyxn4mnJRDQBtRzvY,0.657,0.857,-7.02,0.0455,0.0716,1.5e-05,0.624,125.858,4,5
2555,6gJdDnF2TzfA1WPMXuCa3x,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.367,171.067,4,24
2556,1oqbSHQX3SUFzcnulxWS0H,0.191,0.722,-6.086,0.033,0.0485,0.000686,0.617,80.933,4,10
2557,3N9pOaB1a8nIULbCgmEVXc,0.793,0.688,-4.216,0.0328,0.079,0.0604,0.221,120.058,4,19
2558,797qMUoU74C6xc45n2vAMK,0.581,0.934,-5.511,0.0547,0.000169,0.00297,0.391,120.024,4,0
2559,3IyCL4Em1GOpNGDf451Hg1,0.541,0.907,-4.512,0.0642,0.0158,0.000185,0.434,80.029,4,28
2560,0v55XuHDYNj4ELPzpRnNo0,0.468,0.362,-10.704,0.0262,0.29,0.00529,0.257,140.031,3,3
2561,263Iuyk08ks1v6FIudUIGD,0.579,0.877,-8.83,0.0488,0.0289,0.571,0.9,126.336,4,20
2562,5Zl2JD6237R3oywZu8wB1q,0.621,0.808,-6.133,0.0274,0.062,3.1e-06,0.835,140.253,4,5
